taxon_id	speciesName	order	family	genus	redlistCategory	rl_cat	habitat_breadth	gestation_length	weaning_age	criterionB	rl_cat	threatened_status	range_size	patch_matrix	continuum_p5	continuum_p10	continuum_p50	continuum_p90	continuum_p95	hybrid_p5	hybrid_p10	hybrid_p50	hybrid_p90	hybrid_p95	realm
136676	Akodon pervalens	Rodentia	Cricetidae	Akodon	Data Deficient	DD	2	25.531	22.888	0	DD	Data deficient	60886	0.057812962	7.45017E-05	0.000205784	0.006848707	0.070567861	0.115878642	0.091189121	0.106728253	0.140382804	0.174360293	0.179578108	Neotropic
136753	Akodon philipmyersi	Rodentia	Cricetidae	Akodon	Data Deficient	DD	1	25.716	23.91	0	DD	Data deficient	6232	0	1.66211E-06	1.12489E-05	0.001065578	0.017187865	0.027737625						Neotropic
48300296	Akodon polopi	Rodentia	Cricetidae	Akodon	Least Concern	LC	1	24.277	22.845	0	LC	Non-threatened	47896	0.009771171	2.42415E-08	3.87872E-07	6.40032E-05	0.010126367	0.022730644	0.026102603	0.043347362	0.093294039	0.136197467	0.165328088	Neotropic
136693	Akodon reigi	Rodentia	Cricetidae	Akodon	Least Concern	LC	1	24.16	22.647	0	LC	Non-threatened	66020	0.090866404	0.00022404	0.000470548	0.005132475	0.069726767	0.250979231	0.077824527	0.08798095	0.277748108	0.789088202	0.86581583	Neotropic
755	Akodon sanctipaulensis	Rodentia	Cricetidae	Akodon	Data Deficient	DD	1	25.514	22.491	0	DD	Data deficient	23785	0.227244061	2.12781E-05	0.000141153	0.012624835	0.292348021	0.447578645	0.09793561	0.118484175	0.263770849	0.619199681	0.681880212	Neotropic
756	Akodon serrensis	Rodentia	Cricetidae	Akodon	Least Concern	LC	1	23.661	22.1	0	LC	Non-threatened	277252	0.043963614	5.26012E-08	3.86676E-06	0.000654078	0.026662347	0.064476505	0.056449542	0.070989126	0.144920826	0.538386011	0.646848369	Neotropic
757	Akodon siberiae	Rodentia	Cricetidae	Akodon	Near Threatened	NT	1	24.313	22.951	1	NT	Non-threatened	25407	0.111268548	2.59351E-06	1.89016E-05	0.005992732	0.135613474	0.16454445	0.128402863	0.13552385	0.162430301	0.182175902	0.184768206	Neotropic
758	Akodon simulator	Rodentia	Cricetidae	Akodon	Least Concern	LC	3	24.78	23.174	0	LC	Non-threatened	157472	0.167178927	7.56574E-06	8.62396E-05	0.013632285	0.13640722	0.1785167	0.084140288	0.098596517	0.146400467	0.324398056	0.348966248	Neotropic
48302281	Akodon spegazzinii	Rodentia	Cricetidae	Akodon	Least Concern	LC	3	23.793	21.812	0	LC	Non-threatened	220550	0.319197461	1.47461E-05	0.000294614	0.044849433	0.387347722	0.454662913	0.115398116	0.134686121	0.324878991	0.645644689	0.749521816	Neotropic
760	Akodon subfuscus	Rodentia	Cricetidae	Akodon	Least Concern	LC	3	23.183	21.398	0	LC	Non-threatened	171748	0.061368982	4.2552E-05	0.000118982	0.003641082	0.056509368	0.133853363	0.090158463	0.107903392	0.190652125	0.410569489	0.438307586	Neotropic
761	Akodon surdus	Rodentia	Cricetidae	Akodon	Vulnerable	VU	1	24.773	22.899	1	VU	Threatened	16524	0.174897119	0.000113291	0.000441003	0.012742181	0.184215762	0.3816228	0.08742554	0.101174822	0.224366456	0.82961911	0.902803233	Neotropic
762	Akodon sylvanus	Rodentia	Cricetidae	Akodon	Least Concern	LC	2	25.259	22.793	0	LC	Non-threatened	8029	0.462697721	0.005156382	0.009319365	0.091782011	0.317071784	0.341305315	0.116028647	0.123458499	0.168824345	0.343033564	0.362547711	Neotropic
763	Akodon toba	Rodentia	Cricetidae	Akodon	Least Concern	LC	1	25.41	23.517	0	LC	Non-threatened	445764	0.380046392	0.000267767	0.001117303	0.055387616	0.40395816	0.490852094	0.110347416	0.125945315	0.298341721	0.645094931	0.821990579	Neotropic
764	Akodon torques	Rodentia	Cricetidae	Akodon	Least Concern	LC	4	24.468	22.95	0	LC	Non-threatened	67061	0.289095003	9.70892E-05	0.000301493	0.020456191	0.43648389	0.85504806	0.131494901	0.148853526	0.389758289	0.977416325	0.997761482	Neotropic
766	Akodon varius	Rodentia	Cricetidae	Akodon	Data Deficient	DD	2	24.345	22.14	0	DD	Data deficient	269153	0.136669478	1.40328E-05	7.12713E-05	0.004695779	0.15741944	0.326451516	0.104671089	0.122005503	0.22450161	0.490345109	0.781022382	Neotropic
811	Alcelaphus buselaphus	Cetartiodactyla	Bovidae	Alcelaphus	Least Concern	LC	7	24.637	193	0	LC	Non-threatened	6761268	0.120719516	2.71241E-06	1.61424E-05	0.00450436	0.156586275	0.375635535	0.113477252	0.134392029	0.322693884	0.934353101	0.99305532	Afrotropic
56003281	Alces alces	Cetartiodactyla	Cervidae	Alces	Least Concern	LC	4	241.975	16.22	0	LC	Non-threatened	22902865	0.611146073	6.997E-06	0.000126825	0.436081707	1	1	0.181304693	0.294382125	0.945723772	1	1	Palearctic
843	Alionycteris paucidentata	Chiroptera	Pteropodidae	Alionycteris	Least Concern	LC	1	129.62	65.86	0	LC	Non-threatened	5096	0.028453689	1.64418E-05	5.23225E-05	0.003082379	0.037229212	0.065936456	0.065303722	0.073942526	0.129790574	0.150562239	0.153572625	Indomalayan
851	Allactaga balikunica	Rodentia	Dipodidae	Allactaga	Least Concern	LC	2	32.24	37.433	0	LC	Non-threatened	234722	0.758203321	0.017265779	0.035068853	0.68282184	0.991396129	0.999858248	0.238795073	0.311496532	0.832233489	0.996980536	1	Palearctic
852	Allactaga bullata	Rodentia	Dipodidae	Allactaga	Least Concern	LC	2	32.24	37.518	0	LC	Non-threatened	1564481	0.479936158	0.000485348	0.002484054	0.125551254	0.931270659	0.983576119	0.158608496	0.202196255	0.707653999	0.985032201	0.998112857	Palearctic
47783095	Allactaga elater	Rodentia	Dipodidae	Allactaga	Least Concern	LC	2	27.848	33	0	LC	Non-threatened	3245142	0.08663966	4.27892E-06	4.83193E-05	0.006168415	0.08897896	0.191091255	0.113645742	0.128830387	0.211768597	0.759361207	0.885242143	Palearctic
854	Allactaga euphratica	Rodentia	Dipodidae	Allactaga	Least Concern	LC	2	3.412	4.426	0	LC	Non-threatened	760106	0.280242492	5.34949E-08	5.83236E-07	0.016058799	0.746810466	0.937653318	0.134711944	0.157645088	0.448669776	0.978934944	0.994576877	Palearctic
855	Allactaga firouzi	Rodentia	Dipodidae	Allactaga	Data Deficient	DD	2	29.594	35.663	0	DD	Data deficient	1322	0	3.00267E-06	8.97103E-06	0.000189851	0.000826585	0.001026744						Palearctic
856	Allactaga hotsoni	Rodentia	Dipodidae	Allactaga	Least Concern	LC	5	28.68	32.766	0	LC	Non-threatened	499219	0.267750226	0.000451606	0.001757846	0.03997403	0.345849431	0.406608835	0.12582051	0.14112293	0.282788888	0.434619665	0.445891961	Palearctic
857	Allactaga major	Rodentia	Dipodidae	Allactaga	Least Concern	LC	2	33.511	45.36	0	LC	Non-threatened	4287942	0.026027171	3.21077E-07	1.34885E-06	0.001140103	0.033519521	0.059832423	0.05526433	0.07778808	0.169812724	0.530789149	0.708231181	Palearctic
858	Allactaga severtzovi	Rodentia	Dipodidae	Allactaga	Least Concern	LC	1	3.159	35.934	0	LC	Non-threatened	700455	0.077425388	1.97547E-06	3.62269E-05	0.008970428	0.080430217	0.149655785	0.1037402	0.117144692	0.164633855	0.399849623	0.673524392	Palearctic
859	Allactaga sibirica	Rodentia	Dipodidae	Allactaga	Least Concern	LC	2	33.858	45.151	0	LC	Non-threatened	5406233	0.229692283	2.17334E-05	0.000229787	0.019079205	0.624712121	0.885941708	0.133134522	0.158370113	0.478415444	0.972803432	0.994786319	Palearctic
850	Allactaga tetradactyla	Rodentia	Dipodidae	Allactaga	Data Deficient	DD	1	28.45	31.983	0	DD	Data deficient	103646	0.223288887	2.94316E-09	1.34645E-06	0.012604246	0.35289517	0.637350515	0.124311666	0.147642213	0.331380904	0.808826089	0.877472711	Palearctic
47781395	Allactaga toussi	Rodentia	Dipodidae	Allactaga	Least Concern	LC	1	28.194	33	0	LC	Non-threatened	166527	0.065713068	9.07415E-09	2.98205E-07	0.000377808	0.050378283	0.149339212	0.106847033	0.120911139	0.185671896	0.34987005	0.370464012	Palearctic
860	Allactaga vinogradovi	Rodentia	Dipodidae	Allactaga	Near Threatened	NT	1	28.93	33	0	NT	Non-threatened	53741	0.002028247	1.3638E-07	1.02296E-06	0.000383945	0.008853502	0.019383105	0.03513335	0.037717532	0.096748412	0.104785055	0.105986193	Palearctic
136326	Allactaga williamsi	Rodentia	Dipodidae	Allactaga	Least Concern	LC	1	3.842	39.85	0	LC	Non-threatened	706752	0.012335303	7.9002E-08	5.814E-07	6.08333E-05	0.00258299	0.006074881	0.06079961	0.098207375	0.231686026	0.484522098	0.577350751	Palearctic
861	Allactodipus bobrinskii	Rodentia	Dipodidae	Allactodipus	Least Concern	LC	1	27.715	34.296	0	LC	Non-threatened	247012	0.089032112	0.000137137	0.00045117	0.012672978	0.092213191	0.179736982	0.111159649	0.126093957	0.192926809	0.366742682	0.402759503	Palearctic
865	Allenopithecus nigroviridis	Primates	Cercopithecidae	Allenopithecus	Least Concern	LC	2	165.591	16.15	0	LC	Non-threatened	166471	0.260718083	0.000961271	0.003128468	0.036710709	0.199171513	0.20410794	0.14874919	0.165046147	0.196401075	0.347094294	0.402388853	Afrotropic
868	Allocebus trichotis	Primates	Cheirogaleidae	Allocebus	Endangered	EN	2	127.9	93.138	0	EN	Threatened	7330	0.003410641	0.001226512	0.00347906	0.01815775	0.077261135	0.081745255	0.078523441	0.08261501	0.091110572	0.093839167	0.094237305	Afrotropic
4220	Allochrocebus lhoesti	Primates	Cercopithecidae	Allochrocebus	Vulnerable	VU	2	171.85	324.135	0	VU	Threatened	217155	0.163873731	0.000286916	0.001313736	0.038508933	0.169473597	0.189965484	0.137704302	0.146370232	0.177120924	0.199551851	0.199999988	Afrotropic
4227	Allochrocebus preussi	Primates	Cercopithecidae	Allochrocebus	Endangered	EN	2	17.352	31.98	0	EN	Threatened	17662	0.004982448	1.73328E-05	4.588E-05	0.001320037	0.024876657	0.030685427	0.131454285	0.134675066	0.140083745	0.143501268	0.14401224	Afrotropic
4230	Allochrocebus solatus	Primates	Cercopithecidae	Allochrocebus	Near Threatened	NT	1	171.787	337.64	1	NT	Non-threatened	19064	0.219890894	0.001431798	0.001905082	0.018549725	0.179465142	0.252691518	0.089375159	0.101831423	0.167563751	0.316955495	0.337514079	Afrotropic
42640	Allocricetulus curtatus	Rodentia	Cricetidae	Allocricetulus	Least Concern	LC	1	13.457	24.5	0	LC	Non-threatened	1332068	0.262039175	0.00035537	0.000943782	0.025934231	0.727892333	0.948086071	0.136078276	0.165973438	0.490399688	0.991873866	0.9981309	Palearctic
875	Allocricetulus eversmanni	Rodentia	Cricetidae	Allocricetulus	Least Concern	LC	5	2.633	25.533	0	LC	Non-threatened	1774694	0.019265857	1.00971E-05	5.6877E-05	0.005285861	0.035212618	0.057215227	0.044723809	0.059464961	0.132267982	0.690023124	0.791878968	Palearctic
136486	Alouatta arctoidea	Primates	Atelidae	Alouatta	Least Concern	LC	3	19	372	0	LC	Non-threatened	407832	0.037510544	6.95013E-07	1.77918E-05	0.004254953	0.055555966	0.084431236	0.102381932	0.114563904	0.165141575	0.28706992	0.351193818	Neotropic
39957	Alouatta belzebul	Primates	Atelidae	Alouatta	Vulnerable	VU	3	185.267	369.969	0	VU	Threatened	864657	0.52850668	0.000265032	0.002244609	0.146318555	0.997676218	1	0.139408508	0.161918101	0.495783567	1	1	Neotropic
41545	Alouatta caraya	Primates	Atelidae	Alouatta	Near Threatened	NT	4	187	195.2	0	NT	Non-threatened	3077393	0.22851225	2.49362E-05	0.000107831	0.010653764	0.317134398	0.465461302	0.092223058	0.113714101	0.273885429	0.802250886	0.921148032	Neotropic
43912	Alouatta discolor	Primates	Atelidae	Alouatta	Vulnerable	VU	2	185.617	366.95	0	VU	Threatened	378120	0.790508304	0.008819742	0.025322798	0.874294937	1	1	0.22804971	0.33728354	0.96642518	1	1	Neotropic
39916	Alouatta guariba	Primates	Atelidae	Alouatta	Vulnerable	VU	5	181.235	336.199	0	VU	Threatened	943794	0.035312791	8.07025E-08	2.99603E-06	0.000577845	0.02385188	0.054131505	0.051653234	0.066921891	0.142063782	0.401699737	0.567355084	Neotropic
922	Alouatta juara	Primates	Atelidae	Alouatta	Least Concern	LC	3	19	372	0	LC	Non-threatened	2352495	0.659952518	1.38565E-05	0.000158747	0.457958221	1	1	0.203527316	0.322744817	0.968387246	1	1	Neotropic
198622924	Alouatta macconnelli	Primates	Atelidae	Alouatta	Least Concern	LC	4	19	372	0	LC	Non-threatened	1764832	0.860734053	0.02287004	0.087255878	0.977854192	1	1	0.268180832	0.395019978	0.994687676	1	1	Neotropic
136332	Alouatta nigerrima	Primates	Atelidae	Alouatta	Least Concern	LC	3	186.544	363.429	0	LC	Non-threatened	237686	0.872592412	0.04002853	0.113828983	0.954974383	1	1	0.241171248	0.373061323	0.981489956	1	1	Neotropic
39960	Alouatta palliata	Primates	Atelidae	Alouatta	Vulnerable	VU	3	186	433	0	VU	Threatened	548133	0.097543844	3.95746E-07	3.73512E-06	0.001323426	0.10822808	0.198450318	0.117911547	0.137949055	0.200066313	0.45655095	0.792980683	Neotropic
914	Alouatta pigra	Primates	Atelidae	Alouatta	Endangered	EN	3	187.768	434.998	0	EN	Threatened	247085	0.173523281	1.21893E-05	4.62994E-05	0.006923698	0.2484521	0.549138057	0.103687423	0.121366541	0.302506596	0.798670542	0.86740526	Neotropic
136787	Alouatta puruensis	Primates	Atelidae	Alouatta	Vulnerable	VU	3	19	372	0	VU	Threatened	1051526	0.810562934	0.010134199	0.033771083	0.912098289	1	1	0.256862806	0.37857646	0.969409138	1	1	Neotropic
41546	Alouatta sara	Primates	Atelidae	Alouatta	Near Threatened	NT	3	19	372	0	NT	Non-threatened	343430	0.323303148	0.000156251	0.000792343	0.044022664	0.47529518	0.828949553	0.125709257	0.147421187	0.34159708	0.904286766	0.965926024	Neotropic
198676562	Alouatta seniculus	Primates	Atelidae	Alouatta	Least Concern	LC	5	19	372	0	LC	Non-threatened	2287073	0.62528918	1.14923E-05	0.000129292	0.401426524	1	1	0.187811531	0.224238445	0.923675388	1	1	Neotropic
918	Alouatta ululata	Primates	Atelidae	Alouatta	Endangered	EN	4	185.275	382.94	0	EN	Threatened	100018	0.099742046	6.41855E-05	0.000389525	0.013900137	0.092029689	0.14721302	0.077911099	0.09119181	0.147208281	0.296796843	0.350486986	Neotropic
948	Alticola albicaudus	Rodentia	Cricetidae	Alticola	Data Deficient	DD	2	26.593	27.795	0	DD	Data deficient	6495	0.131793687	0.004694634	0.015338693	0.082837269	0.159511551	0.232826187	0.147727154	0.151851431	0.201141596	0.418639451	0.664514691	Palearctic
949	Alticola argentatus	Rodentia	Cricetidae	Alticola	Least Concern	LC	3	22.859	22.473	0	LC	Non-threatened	1381420	0.17154305	1.95676E-06	1.97421E-05	0.007182578	0.357973412	0.717223358	0.12411074	0.147040308	0.422326535	0.924637759	0.976785028	Palearctic
950	Alticola barakshin	Rodentia	Cricetidae	Alticola	Least Concern	LC	2	26.384	26.796	0	LC	Non-threatened	225931	0.323257986	0.002547174	0.006595298	0.050679944	0.746019065	0.906572819	0.146994124	0.172467601	0.453650594	0.962561578	0.991214365	Palearctic
951	Alticola lemminus	Rodentia	Cricetidae	Alticola	Least Concern	LC	1	26.446	25.126	0	LC	Non-threatened	2047825	0.914150379	0.128719467	0.345812291	0.954460382	1	1	0.50207487	0.714489907	0.96801728	1	1	Palearctic
952	Alticola macrotis	Rodentia	Cricetidae	Alticola	Least Concern	LC	1	29.44	29.499	0	LC	Non-threatened	378701	0.691059701	0.005324219	0.013633434	0.424721092	0.993026435	0.998294055	0.180226669	0.237187889	0.549236357	0.996600127	0.999559236	Palearctic
953	Alticola montosa	Rodentia	Cricetidae	Alticola	Vulnerable	VU	2	24.538	25.799	1	VU	Threatened	19583	0.016238574	8.13655E-06	0.000102933	0.00809338	0.049666904	0.075460599	0.132786448	0.163767011	0.362209201	0.496451554	0.508589858	Palearctic
136648	Alticola olchonensis	Rodentia	Cricetidae	Alticola	Endangered	EN	1	23.5	23.76	1	EN	Threatened	939	0.080937167	0.000520426	0.001074836	0.00409588	0.056749064	0.08637442	0.060068514	0.062532907	0.092757657	0.171300694	0.178851634	Palearctic
954	Alticola roylei	Rodentia	Cricetidae	Alticola	Near Threatened	NT	3	24.357	25.514	0	NT	Non-threatened	38557	0.186710584	3.16378E-05	0.000101552	0.008594209	0.295955676	0.592133427	0.129166488	0.146606687	0.330564857	0.747289431	0.777016085	
955	Alticola semicanus	Rodentia	Cricetidae	Alticola	Least Concern	LC	2	24.73	25.192	0	LC	Non-threatened	670894	0.060909771	0.000602242	0.000932286	0.014566405	0.065264914	0.150524885	0.11220723	0.126949459	0.281767085	0.691804266	0.863956025	Palearctic
956	Alticola stoliczkanus	Rodentia	Cricetidae	Alticola	Least Concern	LC	4	22.718	22.967	0	LC	Non-threatened	2291145	0.608217289	0.000777024	0.003338653	0.314983785	1	1	0.169052862	0.205054341	0.854745626	1	1	Palearctic
958	Alticola strelzowi	Rodentia	Cricetidae	Alticola	Least Concern	LC	1	2.621	16.5	0	LC	Non-threatened	440944	0.114329711	0.000312245	0.000679056	0.014110509	0.138323805	0.331498529	0.111080067	0.129039416	0.299990714	0.762210262	0.921579969	Palearctic
959	Alticola tuvinicus	Rodentia	Cricetidae	Alticola	Least Concern	LC	1	26.893	26.854	0	LC	Non-threatened	134291	0.540237246	0.00135574	0.003532556	0.138475209	0.874907017	0.973061055	0.121166861	0.146576005	0.366959512	0.970436585	0.984301221	Palearctic
62006	Amblysomus corriae	Afrosoricida	Chrysochloridae	Amblysomus	Near Threatened	NT	9	68.56	55.126	0	NT	Non-threatened	50723	0.022573586	4.3235E-06	2.76886E-05	0.001768296	0.022524912	0.038443447	0.04136195	0.058273432	0.100063659	0.181888312	0.207109934	Afrotropic
41316	Amblysomus hottentotus	Afrosoricida	Chrysochloridae	Amblysomus	Least Concern	LC	9	68.82	55.681	0	LC	Non-threatened	213137	0.01205328	1.1674E-06	8.21373E-06	0.000665072	0.010255191	0.018765321	0.027660375	0.035956174	0.072814398	0.214946797	0.499783874	Afrotropic
62007	Amblysomus marleyi	Afrosoricida	Chrysochloridae	Amblysomus	Endangered	EN	1	68.49	55.11	1	EN	Threatened	1413	0.014154282	3.32617E-05	5.53582E-05	0.000575661	0.006470573	0.009563116	0.019297091	0.022412994	0.036391156	0.060554549	0.065171063	Afrotropic
62008	Amblysomus robustus	Afrosoricida	Chrysochloridae	Amblysomus	Vulnerable	VU	7	67.583	54.562	1	VU	Threatened	1743	0.060814687	3.72255E-06	3.12691E-05	0.002588932	0.033670595	0.072733651	0.064968031	0.067102846	0.088524193	0.139683396	0.142305199	Afrotropic
62009	Amblysomus septentrionalis	Afrosoricida	Chrysochloridae	Amblysomus	Near Threatened	NT	9	68.68	55.138	0	NT	Non-threatened	32794	0.007775813	5.02949E-06	3.77724E-05	0.001578312	0.014677366	0.024149383	0.0399028	0.042451376	0.062031262	0.082119249	0.084661628	Afrotropic
1137	Ametrida centurio	Chiroptera	Phyllostomidae	Ametrida	Least Concern	LC	1	111.97	38.145	0	LC	Non-threatened	5792811	0.656338002	0.000154572	0.001654642	0.462008774	1	1	0.183327227	0.259269366	0.964950055	1	1	Neotropic
1140	Ammodillus imbellis	Rodentia	Muridae	Ammodillus	Data Deficient	DD	1	26.142	26.843	0	DD	Data deficient	211751	0.055905285	3.46593E-05	0.000100371	0.003764589	0.060973372	0.098068841	0.083781467	0.095634467	0.129618421	0.15966284	0.164854754	Afrotropic
1141	Ammodorcas clarkei	Cetartiodactyla	Bovidae	Ammodorcas	Vulnerable	VU	1	23.482	14.539	0	VU	Threatened	84273	0.075279152	0.000297113	0.000626125	0.009861341	0.073733115	0.117251597	0.085029733	0.095499733	0.126588091	0.154988326	0.160859769	Afrotropic
42399	Ammospermophilus harrisii	Rodentia	Sciuridae	Ammospermophilus	Least Concern	LC	1	29.356	5	0	LC	Non-threatened	270032	0.144745808	1.19923E-05	0.000247612	0.008665686	0.133108209	0.256792732	0.075042715	0.088611804	0.170648135	0.652656913	0.762475416	Nearctic
42451	Ammospermophilus interpres	Rodentia	Sciuridae	Ammospermophilus	Least Concern	LC	3	3.547	39.62	0	LC	Non-threatened	313526	0.153075024	0.000113673	0.00028771	0.007827799	0.157061823	0.261608399	0.102591252	0.117122664	0.180282414	0.389075047	0.523716164	Nearctic
42452	Ammospermophilus leucurus	Rodentia	Sciuridae	Ammospermophilus	Least Concern	LC	3	29.19	65.415	0	LC	Non-threatened	991678	0.16061766	7.47587E-05	0.000355913	0.006894284	0.192392319	0.405069968	0.079427481	0.097356342	0.26414454	0.805783331	0.893700302	Nearctic
1149	Ammospermophilus nelsoni	Rodentia	Sciuridae	Ammospermophilus	Endangered	EN	2	26	29.915	1	EN	Threatened	16463	0.004191217	1.0315E-07	6.55608E-07	0.000135317	0.004293285	0.008695596	0.019456484	0.024388189	0.057071146	0.116222058	0.123953785	Nearctic
1151	Ammotragus lervia	Cetartiodactyla	Bovidae	Ammotragus	Vulnerable	VU	7	151.87	121.872	0	VU	Threatened	933844	0.722697795	0.00247272	0.012714722	0.623129725	0.997931051	1	0.199999988	0.291653085	0.854921401	0.999971175	1	Palearctic
1154	Amorphochilus schnablii	Chiroptera	Furipteridae	Amorphochilus	Vulnerable	VU	2	119.667	67.52	0	VU	Threatened	178829	0.148063234	5.93574E-07	1.38485E-05	0.009243651	0.158358195	0.308587325	0.105889254	0.118193781	0.223325089	0.711364049	0.785726753	Neotropic
39593	Anathana ellioti	Scandentia	Tupaiidae	Anathana	Least Concern	LC	2	46.313	39.9	0	LC	Non-threatened	1372642	0.001470886	1.04021E-09	6.41283E-09	1.64079E-06	0.001168312	0.002508056	0.016466715	0.024952297	0.145635933	0.541651106	0.606560111	Indomalayan
1264	Andalgalomys olrogi	Rodentia	Cricetidae	Andalgalomys	Least Concern	LC	1	24.31	2.735	0	LC	Non-threatened	57318	0.418053666	0.002844502	0.007066685	0.073861901	0.327011943	0.373368008	0.122131025	0.13303376	0.208102949	0.385469884	0.578455743	Neotropic
1265	Andalgalomys pearsoni	Rodentia	Cricetidae	Andalgalomys	Least Concern	LC	1	23.96	2.824	0	LC	Non-threatened	139738	0.585452776	0.002229209	0.006759373	0.187180862	0.611624581	0.803148523	0.140479166	0.161028938	0.377431199	0.772196466	0.876629868	Neotropic
1271	Andinomys edax	Rodentia	Cricetidae	Andinomys	Least Concern	LC	3	28.41	23.89	0	LC	Non-threatened	229754	0.109591128	7.13593E-05	0.000151955	0.004820624	0.113009146	0.191840114	0.097526952	0.109254465	0.177509934	0.384515572	0.506662285	Neotropic
1307	Anisomys imitator	Rodentia	Muridae	Anisomys	Least Concern	LC	1	37.37	33.46	0	LC	Non-threatened	182852	0.172855643	0.000856097	0.00327849	0.04071597	0.194337954	0.206220733	0.163685867	0.172528604	0.197508827	0.369722414	0.39764027	Australasia
44857	Anomalurus beecrofti	Rodentia	Anomaluridae	Anomalurus	Least Concern	LC	4	51.566	52.473	0	LC	Non-threatened	3258927	0.139386675	1.72589E-06	1.30984E-05	0.011674481	0.165034148	0.229271308	0.112247486	0.130806074	0.192797408	0.620108247	0.812770396	Afrotropic
